0: 3.53,280,279,280,278,276,279,281,279,275,280,278,278,275,279,275,279,277,275,277,277,276,275,274,272,273,274,277,276,271,277,278,279,278,269,280,271,275,276,272,279,276,279,280,277,286,282,286,287,283,284,276,284,284,282,276,277,279,282,278,278,278,280,279,281,276,281,276,280,277,278,278,274,273,276,277,274,272,275,275,274,273,273,273,275,276,276,282,279,277,274,278,273,276,274,273,279,278,277,276,277,282,285,286,286,285,281,271,282,287,282,275,277,279,282,281,277,278,280,279,276,276,276,277,279,276,276,275,274,275,274,271,280,276,275,276,277,275,279,277,273,278,277,279,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1: 1.73,277,276,279,278,276,280,275,277,278,279,279,280,276,277,278,278,279,276,277,279,277,276,277,277,275,278,277,276,277,279,277,276,275,274,276,277,277,277,278,279,275,278,276,277,277,278,278,280,278,280,277,280,277,275,277,277,277,280,276,279,276,277,280,276,278,278,279,279,278,278,279,279,280,282,277,277,276,280,274,277,280,279,277,278,279,275,278,283,277,278,275,277,282,280,276,278,276,274,274,275,277,280,277,276,276,276,278,278,279,278,276,280,279,278,278,274,278,276,278,277,276,274,279,279,277,279,276,275,277,279,281,279,277,278,277,277,279,283,277,279,277,277,279,276,89,89,89,88,88,88,89,89,87,89,88,88,87,88,87,88,88,87,88,88,88,87,87,86,87,87,88,88,86,88,88,88,88,85,89,86,87,88,86,88,88,89,89,88,91,89,91,91,90,90,88,90,90,89,87,88,88,89,88,88,88,89,89,89,88,89,88,89,88,88,88,87,87,88,88,87,86,87,87,87,87,87,87,87,88,87,89,89,88,87,88,87,87,87,87,88,88,88,88,88,89,90,91,91,91,89,86,89,91,89,87,88,89,89,89,88,88,89,88,87,87,88,88,88,87,87,87,87,87,87,86,89,87,87,88,88,87,88,88,87,88,88,89,88
2: 1.45,277,279,278,278,275,281,276,279,278,279,279,278,276,278,278,278,277,278,276,278,277,277,276,277,276,278,275,277,279,279,277,277,277,276,277,279,274,278,278,278,278,279,276,278,277,280,279,280,279,280,276,279,279,276,278,278,279,277,277,279,278,278,280,279,277,275,278,278,277,278,279,279,279,281,277,277,276,279,271,278,278,278,278,279,278,276,278,281,276,279,276,276,279,278,276,280,278,276,275,277,276,279,278,277,277,277,278,278,280,276,275,278,278,278,277,276,278,276,279,278,276,276,277,278,278,279,276,276,277,277,280,279,277,278,276,278,276,280,275,279,277,276,279,276,88,88,89,88,87,89,88,88,88,89,88,88,87,88,88,88,88,87,88,88,88,87,87,87,87,88,88,87,87,88,88,88,88,86,88,87,88,88,87,88,87,88,88,88,89,89,90,90,89,89,88,89,89,88,88,88,88,89,88,88,88,88,89,88,88,89,88,89,88,88,88,88,88,89,88,87,87,88,87,87,88,88,87,88,88,87,89,89,88,87,88,87,88,88,87,88,88,87,87,87,88,90,89,89,89,88,87,89,90,89,87,88,88,89,89,87,88,88,88,88,87,87,88,88,88,88,87,87,87,88,87,89,88,88,88,88,88,89,88,88,88,88,89,88
3: 1.21,276,278,279,279,277,281,276,279,278,279,277,278,277,279,280,278,278,278,277,278,277,278,276,279,277,276,275,278,279,278,277,278,276,277,277,278,277,276,278,277,278,279,276,278,276,281,278,279,279,279,277,277,279,276,278,276,279,279,278,277,278,277,279,279,279,277,278,278,277,277,276,276,279,279,276,276,275,279,273,277,279,277,279,279,280,276,278,280,276,278,276,277,278,279,277,277,278,276,276,278,277,277,277,278,276,277,278,279,280,277,276,279,278,279,277,278,278,276,278,279,278,277,278,279,278,279,278,276,277,278,278,277,277,276,277,277,278,279,276,278,277,276,279,276,88,88,88,88,87,89,88,88,88,89,88,88,87,88,88,88,88,88,88,88,88,88,87,87,87,88,88,88,87,88,88,88,88,87,88,87,87,88,87,88,88,88,88,88,89,89,89,90,89,89,88,89,89,88,88,88,88,89,88,88,88,88,89,88,88,88,88,88,88,88,88,88,88,89,88,88,87,88,87,88,88,88,88,88,88,87,89,89,88,88,88,87,88,88,87,88,88,87,87,88,88,89,89,89,89,88,87,89,89,88,87,88,88,89,88,87,88,88,88,88,87,87,88,88,88,88,87,87,88,88,88,88,88,88,88,88,88,89,88,88,88,88,88,88
4: 1.07,277,277,280,277,277,280,278,279,278,280,278,278,277,277,278,278,277,277,277,278,278,277,278,278,278,277,276,276,278,279,278,278,277,275,277,277,277,277,277,279,277,279,277,277,276,279,278,278,277,279,276,278,277,277,277,277,277,280,279,278,277,278,278,278,276,278,279,279,277,277,278,277,279,280,277,277,277,280,275,277,280,278,278,279,279,276,278,279,277,278,277,278,278,278,277,277,278,277,277,277,276,278,276,279,277,276,279,279,278,278,275,280,277,277,277,278,277,277,278,277,276,276,278,279,277,279,277,277,277,278,277,277,277,278,277,277,279,279,277,278,277,277,278,276,88,88,88,88,87,89,88,88,88,88,88,88,87,88,88,88,88,88,88,88,88,88,87,88,87,88,88,88,88,88,88,88,88,87,88,88,87,88,88,88,88,88,88,88,88,89,89,89,89,89,88,89,89,88,88,88,88,89,88,88,88,88,89,88,88,88,88,88,88,88,88,88,88,89,88,88,87,88,87,88,88,88,88,88,88,87,88,89,88,88,88,87,88,88,87,88,88,87,87,88,88,89,89,88,88,88,88,89,89,88,87,88,88,88,88,88,88,88,88,88,88,87,88,88,88,88,88,87,88,88,88,88,88,88,88,88,88,89,88,88,88,88,88,88
5: 0.957,277,277,279,277,277,279,278,279,278,280,278,277,277,277,278,278,277,278,276,278,278,277,277,277,278,278,276,276,277,277,277,278,277,276,277,276,277,277,277,279,278,279,278,277,276,279,278,280,279,279,277,278,278,277,277,278,278,280,278,277,276,278,278,279,275,278,278,279,277,277,278,277,277,279,276,276,277,279,275,276,279,277,278,278,278,276,278,278,277,277,278,279,277,277,276,278,278,278,278,277,277,279,277,279,278,277,278,279,279,277,275,280,277,278,278,279,277,277,278,277,277,277,279,278,277,279,277,276,277,277,276,276,277,277,277,278,278,279,277,278,278,277,278,277,88,88,89,88,88,89,88,88,88,89,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,87,88,88,88,88,88,88,87,88,88,88,88,88,88,88,88,88,88,88,89,89,89,89,89,88,89,89,88,88,88,88,89,88,88,88,88,89,88,88,88,88,88,88,88,88,88,88,89,88,88,87,88,87,88,88,88,88,88,88,87,88,89,88,88,88,88,88,88,88,88,88,88,87,88,88,89,88,88,88,88,88,89,89,88,87,88,88,88,88,88,88,88,88,88,88,87,88,88,88,88,88,87,88,88,88,88,88,88,88,88,88,89,88,88,88,88,88,87
6: 0.864,277,278,278,277,278,279,279,278,277,280,277,277,277,278,278,278,277,277,277,278,278,278,277,279,278,278,276,277,277,278,279,278,278,276,278,276,277,277,277,278,277,279,277,278,278,278,278,279,278,279,277,277,277,278,277,276,278,280,278,277,277,278,278,279,276,278,278,278,278,278,277,278,277,279,277,276,276,279,276,275,278,277,278,278,279,277,279,278,277,278,278,278,279,277,276,277,278,276,278,277,277,279,277,278,277,278,278,278,279,277,276,278,277,278,279,277,277,278,277,279,278,277,278,278,278,278,277,276,278,276,277,277,277,277,277,278,278,279,277,278,278,278,277,277,88,88,89,88,88,89,88,88,88,89,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,87,88,88,88,88,88,88,87,88,88,88,88,88,88,88,88,88,88,88,89,89,89,88,89,88,89,89,88,88,88,88,89,88,88,88,88,89,88,88,88,88,88,88,88,88,88,88,89,88,88,87,88,87,88,88,88,88,88,88,87,88,89,88,88,88,88,88,88,88,88,88,88,88,88,88,89,88,88,88,88,88,89,89,88,87,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,87,88,88,88,88,88,88,88,88,88,89,88,88,88,88,88,88
7: 0.767,277,277,277,277,278,279,278,278,278,279,277,278,277,278,278,278,278,277,277,278,278,278,277,279,277,278,277,277,277,277,278,277,277,277,278,278,277,277,278,277,277,278,277,278,277,279,278,278,278,278,278,278,277,277,277,277,278,280,277,277,277,278,278,278,277,278,278,277,278,278,277,278,278,279,277,276,276,279,277,276,278,277,279,278,279,276,279,278,278,278,276,278,278,278,276,277,278,277,278,277,278,279,276,278,277,278,279,278,278,277,277,278,278,278,277,277,277,278,277,278,277,277,278,278,279,279,277,276,279,276,278,278,278,277,277,278,277,279,276,278,278,278,277,277,88,88,88,88,88,89,88,88,88,89,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,87,88,88,88,88,88,88,87,88,88,88,88,88,88,88,88,88,88,88,89,89,89,88,89,88,88,88,88,88,88,88,89,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,89,88,88,87,88,87,88,88,88,88,88,88,87,88,89,88,88,88,88,88,88,88,88,88,88,88,88,88,89,88,88,88,88,88,88,89,88,87,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,87,88,88,88,88,88,88,88,88,88,89,88,88,88,88,88,88
8: 0.711,278,277,278,276,277,279,278,278,277,279,277,278,277,278,278,278,279,277,277,278,278,278,277,278,277,278,278,277,277,277,279,277,277,277,278,277,277,277,277,278,277,279,277,278,277,278,278,278,277,278,278,278,278,278,278,277,278,279,277,278,277,278,278,279,277,278,278,278,278,278,277,278,278,278,277,276,276,279,277,276,278,276,278,278,279,276,279,277,277,278,277,278,279,278,276,277,278,277,278,276,278,279,277,278,277,278,278,277,278,277,276,278,277,277,277,277,277,278,277,278,277,277,277,278,278,278,277,276,278,276,278,278,278,277,278,278,277,279,276,278,278,277,277,276,88,88,88,88,88,89,88,88,88,89,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,87,88,88,88,88,88,88,88,88,88,88,88,89,88,89,88,89,88,88,88,88,88,88,88,89,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,89,88,88,87,88,87,88,88,88,88,88,88,87,88,89,88,88,88,88,88,88,88,88,88,88,88,88,88,89,88,88,88,88,88,88,89,88,87,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,87,88,88,88,88,88,88,88,88,88,89,88,88,88,88,88,88
9: 0.672,277,278,278,276,278,279,278,278,279,278,277,278,277,278,278,278,278,277,278,278,278,278,277,278,277,277,277,277,277,278,278,277,277,277,277,277,277,277,277,277,278,279,277,278,277,278,278,279,277,278,278,278,278,278,278,277,278,279,277,278,277,278,278,279,277,278,279,278,278,277,277,278,278,278,277,276,276,279,277,277,278,276,278,278,279,277,279,277,277,278,277,277,278,278,276,277,278,278,278,277,278,278,277,278,277,279,278,278,278,277,276,277,277,278,277,277,278,278,277,278,277,277,278,277,278,278,277,276,278,277,277,278,278,276,277,278,277,279,277,278,278,277,277,277,88,88,88,88,88,89,88,88,88,89,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,87,88,88,88,88,88,88,88,88,88,88,88,89,88,89,88,89,88,88,88,88,88,88,88,89,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,89,88,88,87,88,87,88,88,88,88,88,88,88,88,89,88,88,88,88,88,88,88,88,88,88,88,88,88,89,88,88,88,88,88,88,89,88,87,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,87,88,88,88,88,88,88,88,88,88,89,88,88,88,88,88,88
